SRN,marks,course,session_no
1196,53,Chemistry,2021
1196,75,Civics,2021
1196,89,Sports,2021
1196,18,Art,2021
1196,41,Biology,2020
1196,78,Music,2020
1196,28,Mathematics,2020
1196,50,Civics,2020
1196,70,English,2020
1196,72,Physics,2020
1196,80,Hindi,2020
1196,78,Art,2020
1197,92,Biology,2022
1197,83,Dance,2022
1197,45,History,2022
1197,29,Music,2022
1197,94,English,2022
1197,37,Hindi,2022
1197,78,Sports,2022
1197,82,Art,2022
1197,71,Dance,2021
1197,41,Geography,2021
1197,56,Moral Science,2021
1197,49,Music,2021
1197,6,Chemistry,2021
1197,18,Civics,2021
1197,59,Sports,2021
1197,31,Art,2021
1197,88,Biology,2020
1197,61,Music,2020
1197,10,Mathematics,2020
1197,98,Civics,2020
1197,35,English,2020
1197,39,Physics,2020
1197,0,Hindi,2020
1197,70,Art,2020
1198,6,Biology,2022
1198,25,Dance,2022
1198,46,History,2022
1198,34,Music,2022
1198,67,English,2022
1198,97,Hindi,2022
1198,60,Sports,2022
1198,39,Art,2022
1198,21,Dance,2021
1198,76,Geography,2021
1198,55,Moral Science,2021
1198,61,Music,2021
1198,49,Chemistry,2021
1198,11,Civics,2021
1198,92,Sports,2021
1198,83,Art,2021
1198,88,Biology,2020
1198,35,Music,2020
1198,89,Mathematics,2020
1198,68,Civics,2020
1198,45,English,2020
1198,67,Physics,2020
1198,78,Hindi,2020
1198,37,Art,2020
1199,15,Biology,2022
1199,33,Dance,2022
1199,70,History,2022
1199,45,Music,2022
1199,38,English,2022
1199,65,Hindi,2022
1199,34,Sports,2022
1199,83,Art,2022
1199,67,Dance,2021
1199,62,Geography,2021
1199,77,Moral Science,2021
1199,28,Music,2021
1199,98,Chemistry,2021
1199,55,Civics,2021
1199,59,Sports,2021
1199,91,Art,2021
1199,33,Biology,2020
1199,16,Music,2020
1199,84,Mathematics,2020
1199,72,Civics,2020
1199,56,English,2020
1199,29,Physics,2020
1199,10,Hindi,2020
1199,64,Art,2020
1200,60,Biology,2022
1200,23,Dance,2022
1200,83,History,2022
1200,75,Music,2022
1200,71,English,2022
1200,66,Hindi,2022
1200,5,Sports,2022
1200,81,Art,2022
1200,51,Dance,2021
1200,75,Geography,2021
1200,52,Moral Science,2021
1200,95,Music,2021
1200,79,Chemistry,2021
1200,81,Civics,2021
1200,59,Sports,2021
1200,77,Art,2021
1200,73,Biology,2020
1200,34,Music,2020
1200,39,Mathematics,2020
1200,31,Civics,2020
1200,46,English,2020
1200,70,Physics,2020
1200,7,Hindi,2020
1200,71,Art,2020
1201,79,General Knowledge,2022
1201,88,Dance,2022
1201,37,Geography,2022
1201,69,computer,2022
1201,98,Civics,2022
1201,63,Physics,2022
1201,69,Hindi,2022
1201,100,Art,2022
1201,47,General Knowledge,2021
1201,44,Geography,2021
1201,80,Library,2021
1201,69,Music,2021
1201,55,Chemistry,2021
1201,99,Physics,2021
1201,58,Hindi,2021
1201,10,Sports,2021
1201,89,General Knowledge,2020
1201,7,Dance,2020
1201,35,History,2020
1201,96,computer,2020
1201,83,Library,2020
1201,37,Physics,2020
1201,43,Hindi,2020
1201,12,Art,2020
1202,81,General Knowledge,2022
1202,50,Dance,2022
1202,89,Geography,2022
1202,85,computer,2022
1202,43,Civics,2022
1202,51,Physics,2022
1202,65,Hindi,2022
1202,49,Art,2022
1202,29,General Knowledge,2021
1202,16,Geography,2021
1202,100,Library,2021
1202,35,Music,2021
1202,56,Chemistry,2021
1202,20,Physics,2021
1202,78,Hindi,2021
1202,83,Sports,2021
1202,30,General Knowledge,2020
1202,42,Dance,2020
1202,87,History,2020
1202,29,computer,2020
1202,3,Library,2020
1202,70,Physics,2020
1202,43,Hindi,2020
1202,58,Art,2020
1203,58,General Knowledge,2022
1203,96,Dance,2022
1203,40,Geography,2022
1203,87,computer,2022
1203,33,Civics,2022
1203,4,Physics,2022
1203,66,Hindi,2022
1203,70,Art,2022
1203,29,General Knowledge,2021
1203,35,Geography,2021
1203,37,Library,2021
1203,33,Music,2021
1203,52,Chemistry,2021
1203,63,Physics,2021
1203,62,Hindi,2021
1203,65,Sports,2021
1203,45,General Knowledge,2020
1203,69,Dance,2020
1203,58,History,2020
1203,29,computer,2020
1203,60,Library,2020
1203,2,Physics,2020
1203,6,Hindi,2020
1203,14,Art,2020
1204,67,General Knowledge,2022
1204,79,Dance,2022
1204,68,Geography,2022
1204,26,computer,2022
1204,73,Civics,2022
1204,71,Physics,2022
1204,63,Hindi,2022
1204,40,Art,2022
1204,3,General Knowledge,2021
1204,75,Geography,2021
1204,82,Library,2021
1204,65,Music,2021
1204,37,Chemistry,2021
1204,21,Physics,2021
1204,64,Hindi,2021
1204,77,Sports,2021
1204,83,General Knowledge,2020
1204,17,Dance,2020
1204,74,History,2020
1204,4,computer,2020
1204,54,Library,2020
1204,16,Physics,2020
1204,46,Hindi,2020
1204,97,Art,2020
1205,48,General Knowledge,2022
1205,65,Dance,2022
1205,38,Geography,2022
1205,63,computer,2022
1205,100,Civics,2022
1205,46,Physics,2022
1205,31,Hindi,2022
1205,40,Art,2022
1205,44,General Knowledge,2021
1205,78,Geography,2021
1205,35,Library,2021
1205,64,Music,2021
1205,95,Chemistry,2021
1205,35,Physics,2021
1205,17,Hindi,2021
1205,44,Sports,2021
1205,49,General Knowledge,2020
1205,93,Dance,2020
1205,86,History,2020
1205,54,computer,2020
1205,31,Library,2020
1205,90,Physics,2020
1205,57,Hindi,2020
1205,75,Art,2020
1206,43,General Knowledge,2022
1206,35,Dance,2022
1206,72,Geography,2022
1206,19,computer,2022
1206,61,Civics,2022
1206,0,Physics,2022
1206,69,Hindi,2022
1206,91,Art,2022
1206,68,General Knowledge,2021
1206,63,Geography,2021
1206,87,Library,2021
1206,35,Music,2021
1206,17,Chemistry,2021
1206,47,Physics,2021
1206,22,Hindi,2021
1206,75,Sports,2021
1206,33,General Knowledge,2020
1206,23,Dance,2020
1206,87,History,2020
1206,96,computer,2020
1206,98,Library,2020
1206,59,Physics,2020
1206,35,Hindi,2020
1206,33,Art,2020
1207,22,General Knowledge,2022
1207,68,Dance,2022
1207,40,Geography,2022
1207,70,computer,2022
1207,62,Civics,2022
1207,61,Physics,2022
1207,97,Hindi,2022
1207,84,Art,2022
1207,94,General Knowledge,2021
1207,49,Geography,2021
1207,52,Library,2021
1207,35,Music,2021
1207,48,Chemistry,2021
1207,73,Physics,2021
1207,95,Hindi,2021
1207,68,Sports,2021
1207,94,General Knowledge,2020
1207,74,Dance,2020
1207,24,History,2020
1207,100,computer,2020
1207,75,Library,2020
1207,25,Physics,2020
1207,54,Hindi,2020
1207,39,Art,2020
1208,18,General Knowledge,2022
1208,67,Dance,2022
1208,88,Geography,2022
1208,99,computer,2022
1208,75,Civics,2022
1208,28,Physics,2022
1208,93,Hindi,2022
1208,73,Art,2022
1208,18,General Knowledge,2021
1208,38,Geography,2021
1208,87,Library,2021
1208,74,Music,2021
1208,55,Chemistry,2021
1208,73,Physics,2021
1208,29,Hindi,2021
1208,64,Sports,2021
1208,11,General Knowledge,2020
1208,88,Dance,2020
1208,66,History,2020
1208,39,computer,2020
1208,41,Library,2020
1208,74,Physics,2020
1208,31,Hindi,2020
1208,44,Art,2020
1209,52,General Knowledge,2022
1209,61,Dance,2022
1209,50,Geography,2022
1209,99,computer,2022
1209,90,Civics,2022
1209,62,Physics,2022
1209,92,Hindi,2022
1209,69,Art,2022
1209,57,General Knowledge,2021
1209,87,Geography,2021
1209,94,Library,2021
1209,87,Music,2021
1209,37,Chemistry,2021
1209,24,Physics,2021
1209,80,Hindi,2021
1209,26,Sports,2021
1209,3,General Knowledge,2020
1209,31,Dance,2020
1209,98,History,2020
1209,76,computer,2020
1209,48,Library,2020
1209,50,Physics,2020
1209,72,Hindi,2020
1209,51,Art,2020
1210,37,General Knowledge,2022
1210,99,Dance,2022
1210,52,Geography,2022
1210,32,computer,2022
1210,41,Civics,2022
1210,47,Physics,2022
1210,46,Hindi,2022
1210,42,Art,2022
1210,34,General Knowledge,2021
1210,80,Geography,2021
1210,40,Library,2021
1210,99,Music,2021
1210,52,Chemistry,2021
1210,56,Physics,2021
1210,82,Hindi,2021
1210,97,Sports,2021
1210,99,General Knowledge,2020
1210,95,Dance,2020
1210,27,History,2020
1210,60,computer,2020
1210,56,Library,2020
1210,81,Physics,2020
1210,29,Hindi,2020
1210,33,Art,2020
1211,74,General Knowledge,2022
1211,88,Dance,2022
1211,4,Geography,2022
1211,35,computer,2022
1211,55,Civics,2022
1211,54,Physics,2022
1211,74,Hindi,2022
1211,88,Art,2022
1211,78,General Knowledge,2021
1211,8,Geography,2021
1211,82,Library,2021
1211,87,Music,2021
1211,80,Chemistry,2021
1211,67,Physics,2021
1211,88,Hindi,2021
1211,77,Sports,2021
1211,71,General Knowledge,2020
1211,89,Dance,2020
1211,51,History,2020
1211,34,computer,2020
1211,86,Library,2020
1211,34,Physics,2020
1211,2,Hindi,2020
1211,30,Art,2020
1212,80,General Knowledge,2022
1212,6,Dance,2022
1212,73,Geography,2022
1212,91,computer,2022
1212,99,Civics,2022
1212,39,Physics,2022
1212,65,Hindi,2022
1212,51,Art,2022
1212,26,General Knowledge,2021
1212,63,Geography,2021
1212,3,Library,2021
1212,27,Music,2021
1212,29,Chemistry,2021
1212,60,Physics,2021
1212,25,Hindi,2021
1212,75,Sports,2021
1212,26,General Knowledge,2020
1212,52,Dance,2020
1212,57,History,2020
1212,49,computer,2020
1212,66,Library,2020
1212,85,Physics,2020
1212,45,Hindi,2020
1212,72,Art,2020
1213,86,General Knowledge,2022
1213,25,Dance,2022
1213,69,Geography,2022
1213,24,computer,2022
1213,25,Civics,2022
1213,28,Physics,2022
1213,94,Hindi,2022
1213,27,Art,2022
1213,94,General Knowledge,2021
1213,99,Geography,2021
1213,18,Library,2021
1213,6,Music,2021
1213,75,Chemistry,2021
1213,79,Physics,2021
1213,55,Hindi,2021
1213,77,Sports,2021
1213,29,General Knowledge,2020
1213,72,Dance,2020
1213,34,History,2020
1213,20,computer,2020
1213,90,Library,2020
1213,49,Physics,2020
1213,30,Hindi,2020
1213,75,Art,2020
1214,49,General Knowledge,2022
1214,30,Dance,2022
1214,59,Geography,2022
1214,25,computer,2022
1214,29,Civics,2022
1214,24,Physics,2022
1214,43,Hindi,2022
1214,32,Art,2022
1214,70,General Knowledge,2021
1214,37,Geography,2021
1214,94,Library,2021
1214,92,Music,2021
1214,76,Chemistry,2021
1214,15,Physics,2021
1214,28,Hindi,2021
1214,100,Sports,2021
1214,30,General Knowledge,2020
1214,54,Dance,2020
1214,49,History,2020
1214,60,computer,2020
1214,3,Library,2020
1214,53,Physics,2020
1214,98,Hindi,2020
1214,100,Art,2020
1215,79,General Knowledge,2022
1215,98,Dance,2022
1215,55,Geography,2022
1215,85,computer,2022
1215,87,Civics,2022
1215,71,Physics,2022
1215,51,Hindi,2022
1215,65,Art,2022
1215,52,General Knowledge,2021
1215,32,Geography,2021
1215,82,Library,2021
1215,57,Music,2021
1215,29,Chemistry,2021
1215,30,Physics,2021
1215,29,Hindi,2021
1215,48,Sports,2021
1215,3,General Knowledge,2020
1215,95,Dance,2020
1215,64,History,2020
1215,68,computer,2020
1215,40,Library,2020
1215,86,Physics,2020
1215,97,Hindi,2020
1215,95,Art,2020
1216,47,General Knowledge,2022
1216,91,Dance,2022
1216,92,Geography,2022
1216,36,computer,2022
1216,76,Civics,2022
1216,36,Physics,2022
1216,48,Hindi,2022
1216,83,Art,2022
1216,50,General Knowledge,2021
1216,61,Geography,2021
1216,56,Library,2021
1216,25,Music,2021
1216,89,Chemistry,2021
1216,67,Physics,2021
1216,98,Hindi,2021
1216,90,Sports,2021
1216,36,General Knowledge,2020
1216,58,Dance,2020
1216,60,History,2020
1216,40,computer,2020
1216,39,Library,2020
1216,51,Physics,2020
1216,80,Hindi,2020
1216,30,Art,2020
1217,42,General Knowledge,2022
1217,62,Dance,2022
1217,36,Geography,2022
1217,86,computer,2022
1217,18,Civics,2022
1217,86,Physics,2022
1217,49,Hindi,2022
1217,2,Art,2022
1217,24,General Knowledge,2021
1217,53,Geography,2021
1217,62,Library,2021
1217,82,Music,2021
1217,30,Chemistry,2021
1217,43,Physics,2021
1217,94,Hindi,2021
1217,0,Sports,2021
1217,75,General Knowledge,2020
1217,11,Dance,2020
1217,37,History,2020
1217,18,computer,2020
1217,48,Library,2020
1217,6,Physics,2020
1217,92,Hindi,2020
1217,62,Art,2020
1218,76,General Knowledge,2022
1218,95,Dance,2022
1218,66,Geography,2022
1218,82,computer,2022
1218,59,Civics,2022
1218,72,Physics,2022
1218,3,Hindi,2022
1218,50,Art,2022
1218,19,General Knowledge,2021
1218,18,Geography,2021
1218,23,Library,2021
1218,28,Music,2021
1218,35,Chemistry,2021
1218,39,Physics,2021
1218,8,Hindi,2021
1218,67,Sports,2021
1218,68,General Knowledge,2020
1218,97,Dance,2020
1218,44,History,2020
1218,40,computer,2020
1218,67,Library,2020
1218,81,Physics,2020
1218,89,Hindi,2020
1218,59,Art,2020
1219,80,General Knowledge,2022
1219,59,Dance,2022
1219,27,Geography,2022
1219,84,computer,2022
1219,82,Civics,2022
1219,19,Physics,2022
1219,65,Hindi,2022
1219,99,Art,2022
1219,84,General Knowledge,2021
1219,27,Geography,2021
1219,48,Library,2021
1219,68,Music,2021
1219,55,Chemistry,2021
1219,86,Physics,2021
1219,84,Hindi,2021
1219,18,Sports,2021
1219,50,General Knowledge,2020
1219,47,Dance,2020
1219,49,History,2020
1219,11,computer,2020
1219,72,Library,2020
1219,22,Physics,2020
1219,44,Hindi,2020
1219,79,Art,2020
1220,25,General Knowledge,2022
1220,51,Dance,2022
1220,60,Geography,2022
1220,46,computer,2022
1220,36,Civics,2022
1220,16,Physics,2022
1220,34,Hindi,2022
1220,25,Art,2022
1220,78,General Knowledge,2021
1220,22,Geography,2021
1220,14,Library,2021
1220,86,Music,2021
1220,34,Chemistry,2021
1220,25,Physics,2021
1220,22,Hindi,2021
1220,28,Sports,2021
1220,33,General Knowledge,2020
1220,11,Dance,2020
1220,21,History,2020
1220,97,computer,2020
1220,51,Library,2020
1220,21,Physics,2020
1220,62,Hindi,2020
1220,77,Art,2020
1221,94,General Knowledge,2022
1221,24,Biology,2022
1221,86,Geography,2022
1221,84,Library,2022
1221,96,Chemistry,2022
1221,99,Physics,2022
1221,55,Hindi,2022
1221,34,Sports,2022
1221,28,Moral Science,2021
1221,96,Geography,2021
1221,86,computer,2021
1221,35,Chemistry,2021
1221,37,Music,2021
1221,98,Mathematics,2021
1221,61,Civics,2021
1221,51,Physics,2021
1221,97,General Knowledge,2020
1221,11,Biology,2020
1221,79,Moral Science,2020
1221,56,Dance,2020
1221,50,History,2020
1221,61,Library,2020
1221,48,Chemistry,2020
1221,46,Physics,2020
1222,85,General Knowledge,2022
1222,73,Biology,2022
1222,44,Geography,2022
1222,82,Library,2022
1222,44,Chemistry,2022
1222,64,Physics,2022
1222,100,Hindi,2022
1222,78,Sports,2022
1222,76,Moral Science,2021
1222,78,Geography,2021
1222,13,computer,2021
1222,12,Chemistry,2021
1222,68,Music,2021
1222,72,Mathematics,2021
1222,68,Civics,2021
1222,78,Physics,2021
1222,28,General Knowledge,2020
1222,57,Biology,2020
1222,52,Moral Science,2020
1222,67,Dance,2020
1222,58,History,2020
1222,85,Library,2020
1222,77,Chemistry,2020
1222,35,Physics,2020
1223,55,General Knowledge,2022
1223,81,Biology,2022
1223,63,Geography,2022
1223,50,Library,2022
1223,87,Chemistry,2022
1223,26,Physics,2022
1223,96,Hindi,2022
1223,21,Sports,2022
1223,100,Moral Science,2021
1223,24,Geography,2021
1223,56,computer,2021
1223,88,Chemistry,2021
1223,78,Music,2021
1223,84,Mathematics,2021
1223,36,Civics,2021
1223,84,Physics,2021
1223,66,General Knowledge,2020
1223,15,Biology,2020
1223,60,Moral Science,2020
1223,74,Dance,2020
1223,47,History,2020
1223,69,Library,2020
1223,10,Chemistry,2020
1223,47,Physics,2020
1224,69,General Knowledge,2022
1224,87,Biology,2022
1224,58,Geography,2022
1224,34,Library,2022
1224,57,Chemistry,2022
1224,29,Physics,2022
1224,97,Hindi,2022
1224,35,Sports,2022
1224,74,Moral Science,2021
1224,31,Geography,2021
1224,89,computer,2021
1224,48,Chemistry,2021
1224,34,Music,2021
1224,84,Mathematics,2021
1224,60,Civics,2021
1224,46,Physics,2021
1224,68,General Knowledge,2020
1224,41,Biology,2020
1224,10,Moral Science,2020
1224,5,Dance,2020
1224,13,History,2020
1224,28,Library,2020
1224,94,Chemistry,2020
1224,89,Physics,2020
1225,51,General Knowledge,2022
1225,64,Biology,2022
1225,30,Geography,2022
1225,38,Library,2022
1225,29,Chemistry,2022
1225,11,Physics,2022
1225,22,Hindi,2022
1225,64,Sports,2022
1225,1,Moral Science,2021
1225,47,Geography,2021
1225,46,computer,2021
1225,98,Chemistry,2021
1225,75,Music,2021
1225,71,Mathematics,2021
1225,72,Civics,2021
1225,92,Physics,2021
1225,34,General Knowledge,2020
1225,87,Biology,2020
1225,75,Moral Science,2020
1225,7,Dance,2020
1225,37,History,2020
1225,85,Library,2020
1225,28,Chemistry,2020
1225,27,Physics,2020
1226,60,General Knowledge,2022
1226,25,Biology,2022
1226,2,Geography,2022
1226,24,Library,2022
1226,47,Chemistry,2022
1226,26,Physics,2022
1226,98,Hindi,2022
1226,35,Sports,2022
1226,1,Moral Science,2021
1226,26,Geography,2021
1226,68,computer,2021
1226,65,Chemistry,2021
1226,88,Music,2021
1226,78,Mathematics,2021
1226,50,Civics,2021
1226,56,Physics,2021
1226,59,General Knowledge,2020
1226,47,Biology,2020
1226,84,Moral Science,2020
1226,28,Dance,2020
1226,12,History,2020
1226,84,Library,2020
1226,35,Chemistry,2020
1226,53,Physics,2020
1227,49,General Knowledge,2022
1227,49,Biology,2022
1227,85,Geography,2022
1227,84,Library,2022
1227,21,Chemistry,2022
1227,51,Physics,2022
1227,82,Hindi,2022
1227,98,Sports,2022
1227,23,Moral Science,2021
1227,93,Geography,2021
1227,48,computer,2021
1227,51,Chemistry,2021
1227,23,Music,2021
1227,43,Mathematics,2021
1227,37,Civics,2021
1227,74,Physics,2021
1227,63,General Knowledge,2020
1227,79,Biology,2020
1227,22,Moral Science,2020
1227,45,Dance,2020
1227,81,History,2020
1227,36,Library,2020
1227,98,Chemistry,2020
1227,63,Physics,2020
1228,40,General Knowledge,2022
1228,65,Biology,2022
1228,7,Geography,2022
1228,80,Library,2022
1228,39,Chemistry,2022
1228,81,Physics,2022
1228,0,Hindi,2022
1228,19,Sports,2022
1228,79,Moral Science,2021
1228,21,Geography,2021
1228,80,computer,2021
1228,32,Chemistry,2021
1228,30,Music,2021
1228,100,Mathematics,2021
1228,89,Civics,2021
1228,21,Physics,2021
1228,66,General Knowledge,2020
1228,44,Biology,2020
1228,25,Moral Science,2020
1228,84,Dance,2020
1228,42,History,2020
1228,53,Library,2020
1228,71,Chemistry,2020
1228,82,Physics,2020
1229,80,General Knowledge,2022
1229,13,Biology,2022
1229,74,Geography,2022
1229,54,Library,2022
1229,69,Chemistry,2022
1229,47,Physics,2022
1229,30,Hindi,2022
1229,21,Sports,2022
1229,97,Moral Science,2021
1229,57,Geography,2021
1229,80,computer,2021
1229,96,Chemistry,2021
1229,67,Music,2021
1229,100,Mathematics,2021
1229,82,Civics,2021
1229,57,Physics,2021
1229,47,General Knowledge,2020
1229,44,Biology,2020
1229,50,Moral Science,2020
1229,91,Dance,2020
1229,16,History,2020
1229,23,Library,2020
1229,87,Chemistry,2020
1229,51,Physics,2020
1230,84,General Knowledge,2022
1230,45,Biology,2022
1230,46,Geography,2022
1230,61,Library,2022
1230,89,Chemistry,2022
1230,92,Physics,2022
1230,51,Hindi,2022
1230,46,Sports,2022
1230,96,Moral Science,2021
1230,75,Geography,2021
1230,57,computer,2021
1230,69,Chemistry,2021
1230,54,Music,2021
1230,23,Mathematics,2021
1230,17,Civics,2021
1230,96,Physics,2021
1230,42,General Knowledge,2020
1230,50,Biology,2020
1230,100,Moral Science,2020
1230,62,Dance,2020
1230,76,History,2020
1230,34,Library,2020
1230,53,Chemistry,2020
1230,26,Physics,2020
1231,74,General Knowledge,2022
1231,6,Biology,2022
1231,55,Geography,2022
1231,80,Library,2022
1231,77,Chemistry,2022
1231,58,Physics,2022
1231,41,Hindi,2022
1231,3,Sports,2022
1231,74,Moral Science,2021
1231,39,Geography,2021
1231,58,computer,2021
1231,54,Chemistry,2021
1231,52,Music,2021
1231,32,Mathematics,2021
1231,11,Civics,2021
1231,82,Physics,2021
1231,31,General Knowledge,2020
1231,45,Biology,2020
1231,21,Moral Science,2020
1231,60,Dance,2020
1231,29,History,2020
1231,80,Library,2020
1231,69,Chemistry,2020
1231,76,Physics,2020
1232,74,General Knowledge,2022
1232,83,Biology,2022
1232,97,Geography,2022
1232,50,Library,2022
1232,38,Chemistry,2022
1232,43,Physics,2022
1232,75,Hindi,2022
1232,21,Sports,2022
1232,19,Moral Science,2021
1232,74,Geography,2021
1232,24,computer,2021
1232,74,Chemistry,2021
1232,11,Music,2021
1232,100,Mathematics,2021
1232,71,Civics,2021
1232,24,Physics,2021
1232,73,General Knowledge,2020
1232,49,Biology,2020
1232,78,Moral Science,2020
1232,61,Dance,2020
1232,19,History,2020
1232,97,Library,2020
1232,25,Chemistry,2020
1232,19,Physics,2020
1233,34,General Knowledge,2022
1233,6,Biology,2022
1233,62,Geography,2022
1233,22,Library,2022
1233,82,Chemistry,2022
1233,81,Physics,2022
1233,49,Hindi,2022
1233,45,Sports,2022
1233,14,Moral Science,2021
1233,21,Geography,2021
1233,29,computer,2021
1233,2,Chemistry,2021
1233,87,Music,2021
1233,92,Mathematics,2021
1233,88,Civics,2021
1233,60,Physics,2021
1233,66,General Knowledge,2020
1233,72,Biology,2020
1233,63,Moral Science,2020
1233,27,Dance,2020
1233,28,History,2020
1233,30,Library,2020
1233,33,Chemistry,2020
1233,26,Physics,2020
1234,13,General Knowledge,2022
1234,61,Biology,2022
1234,29,Geography,2022
1234,94,Library,2022
1234,77,Chemistry,2022
1234,89,Physics,2022
1234,95,Hindi,2022
1234,43,Sports,2022
1234,11,Moral Science,2021
1234,98,Geography,2021
1234,65,computer,2021
1234,46,Chemistry,2021
1234,45,Music,2021
1234,42,Mathematics,2021
1234,71,Civics,2021
1234,87,Physics,2021
1234,69,General Knowledge,2020
1234,62,Biology,2020
1234,73,Moral Science,2020
1234,57,Dance,2020
1234,27,History,2020
1234,52,Library,2020
1234,50,Chemistry,2020
